42107,Aspen Center for Environmental Studies, 100 Puppy Smith Street,http://www.aspennature.org,4 stars,$2290256
42112,The Free Medical Clinic of Greater Cleveland, 12201 Euclid Avenue,http://www.thefreeclinic.org,4 stars,$3947494
42116,Manhattan Theatre Club, 311 West 43rd Street,http://www.mtc-nyc.org,4 stars,$22458745
42117,Scholarship Foundation of Santa Barbara, 2253 Las Positas Road,,4 stars,$16717416
42118,Esperança, 1911 West Earll Drive,http://www.esperanca.org/,4 stars,$3376440
42122,San Francisco Parks Alliance, 1663 Mission St,http://www.sfparksalliance.org,4 stars,$14171671
42136,CREATE Foundation, 213 West Main Street,,4 stars,$11009205
42143,National Education for Assistance Dog Services, P.O. Box 213,http://www.neads.org,4 stars,$2164170
42146,Music Center Foundation, 135 North Grand Avenue,http://www.MusicCenterFoundation.org,4 stars,$5262470
42149,Christian Community Action, 200 South Mill Street,http://www.ccahelps.org/,4 stars,$11073565
42152,United Way of Forsyth County - NC, 301 North Main Street,http://www.forsythunitedway.org,4 stars,$20549771
42158,Rare, 1310 North Courthouse Road,http://www.rareconservation.org/,4 stars,$12369587
42162,Lambda Legal, 120 Wall Street,http://www.lambdalegal.org/,4 stars,$14425910
42168,YMCA of Greater Pittsburgh, 420 Fort Duquesne Boulevard,http://www.ymcaofpittsburgh.org/,4 stars,$36309354
42169,Erie City Mission, 1017 - 1023 French Street,,4 stars,$3795027
42170,Hôpital Albert Schweitzer Haiti, 2840 Liberty Ave.,http://www.hashaiti.org,4 stars,$5020388
42173,Ligonier Ministries, 421 Ligonier Court,,4 stars,$16995555
42175,Second Harvest Food Bank of Northwest Pennsylvania, 1507 Grimm Drive,http://www.eriefoodbank.org/,4 stars,$18929509
42179,Erie Community Foundation, 459 West Sixth Street,http://www.cferie.org/,4 stars,$19218799
42181,Jewish Federation of Cincinnati, 8499 Ridge Road,http://www.jewishcincinnati.org/,4 stars,$21458361
42182,Dayton Art Institute, 456 Belmonte Park N,http://www.daytonartinstitute.org,4 stars,$5104391
42187,The Community Foundation of Louisville, 325 West Main Street,http://www.cflouisville.org,4 stars,$26739385
42190,Kids Alive International, 2507 Cumberland Drive,,4 stars,$7938071
42200,The Dayton Foundation, 40 N. Main Street,http://www.daytonfoundation.org/,4 stars,$34210777
42204,Reasons To Believe, 731 East Arrow Highway,http://www.reasons.org,4 stars,$4077536
42207,Thrive Networks, 1611 Telegraph Avenue,http://www.thrivenetworks.org,4 stars,$6037179
42209,Orange County Community Foundation, 4041 MacArthur Blvd.,http://www.oc-cf.org/,4 stars,$42596998
42210,International Relief Teams, 4560 Alvarado Canyon Road,http://www.irteams.org/,4 stars,$29760208
42213,Aquarium of the Pacific, 100 Aquarium Way,,4 stars,$36085871
42220,United Way of Summit County, 90 North Prospect Street,http://www.uwsummit.org/,4 stars,$14140551
42223,Cleveland Housing Network, 2999 Payne Avenue,http://www.chnnet.com/,4 stars,$33833851
42233,Jewish Federation of Greater Indianapolis, 6705 Hoover Road,http://www.jfgi.org,4 stars,$20955029
42237,Central Indiana Community Foundation, 615 North Alabama Street,http://www.cicf.org/,4 stars,$43443635
42254,National 4-H Council, 7100 Connecticut Avenue,http://www.4-H.org,4 stars,$36554391
42259,Northern Illinois Food Bank, 273 Dearborn Court,http://www.northernilfoodbank.org,4 stars,$103637930
42261,The Advocates for Human Rights, 330 South Second Avenue,http://www.mnadvocates.org,4 stars,$2329633
42268,Chicago Shakespeare Theater, 800 East Grand Avenue,http://www.chicagoshakes.com,4 stars,$21326392
42269,Global Health Ministries, 7831 Hickory Street NE,http://www.ghm.org,4 stars,$3403924
42270,Wildlife Forever, 2700 Freeway Boulevard,http://www.wildlifeforever.org,4 stars,$1590069
42271,Feeding America, 35 East Wacker Drive,http://www.feedingamerica.org/,4 stars,$1893358627
42273,The Wetlands Initiative, 53 West Jackson Boulevard,http://www.wetlands-initiative.org,4 stars,$1266893
42281,American Veterinary Medical Foundation, 1931 North Meacham Road,,4 stars,$6666369
42289,Officers' Christian Fellowship, 3784 South Inca,http://www.ocfusa.org/,4 stars,$4422074
42290,Detroit Rescue Mission Ministries, 150 Stimson Street,,4 stars,$19057782
42295,Seva Foundation, 1786 Fifth Street,http://www.seva.org,4 stars,$8846946
42299,Adventist Frontier Missions, P.O. Box 286,http://www.afmonline.org,4 stars,$4934591
42308,Flint Cultural Center Corporation, 601 East Second Street,http://www.fcccorp.org,4 stars,$6310641
42309,Grace Centers of Hope, 35 East Huron,http://www.gracecentersofhope.org,4 stars,$5413935
42312,United Way of Dane County, 2059 Atwood Avenue,,4 stars,$19046070
42325,Zoological Society of Milwaukee, 10005 West Blue Mound Road,http://www.zoosociety.org,4 stars,$11687368
42327,United Performing Arts Fund, 301 W. Wisconsin Ave. Suite 600,http://www.upaf.org,4 stars,$10770656
42333,Summit Academy OIC, 935 Olson Memorial Highway,http://www.saoic.org,4 stars,$6066551
42337,Children's Shelter of Cebu, P.O. Box 247,http://www.cscshelter.org,4 stars,$1723830
42340,Land Stewardship Project, 821 East 35th Street,http://www.landstewardshipproject.org,4 stars,$3033567
42344,Minnesota Medical Foundation, 200 Oak Street SE,,4 stars,$79237432
42345,Thomas Irvine Dodge Nature Center, 365 Marie Avenue W,http://www.dodgenaturecenter.org,4 stars,$3977846
42351,Boys Hope Girls Hope National Office, 12120 Bridgeton Square Drive,http://www.boyshopegirlshope.org/,4 stars,$3094256
42352,St. Louis Area Foodbank, 70 Corporate Woods Drive,http://stlfoodbank.org/,4 stars,$66238602
42363,Feeding South Dakota, 3511 North First Avenue,http://www.feedingsouthdakota.org/,4 stars,$23857545
42364,Native American Heritage Association, 12085 Quaal Rd.,,4 stars,$31659405
42367,Food Bank for the Heartland, 10525 J Street,http://www.FoodBankHeartland.org,4 stars,$21189330
42370,United Way of the Plains, 245 North Water,http://www.unitedwayplains.org,4 stars,$19763663
42371,Kansas Food Bank, 1919 East Douglas Avenue,http://www.ksfoodbank.org,4 stars,$17802556
42376,Bread for the World Institute, 425 3rd Street SW,http://www.bread.org/BFW-Institute/,4 stars,$9694548
42377,High Desert Museum, 59800 South Highway 97,http://www.highdesertmuseum.org/,4 stars,$4708638
42378,Christian Relief Fund, P.O. Box 19670,http://www.christianrelieffund.org,4 stars,$5930174
42382,International Primate Protection League, P.O. Box 766,http://www.ippl.org,4 stars,$1816867
42384,Children's Museum of Richmond, 2626 West Broad Street,http://www.c-mor.org,4 stars,$3351806
42389,Ashoka, 1700 North Moore Street,http://www.ashoka.org,4 stars,$30653653
42391,Farm Sanctuary, 3100 Aikens Road,,4 stars,$9819284
42396,International Eye Foundation, 10801 Connecticut Avenue,http://www.iefusa.org,4 stars,$5300845
42408,Advocates for Youth, 2000 M Street NW,http://www.advocatesforyouth.org,4 stars,$4321886
42411,Blue Ridge Area Food Bank, 96 Laurel Hill Rd,http://www.brafb.org,4 stars,$43000279
42414,Foodbank of Southeastern Virginia, 800 Tidewater Drive,,4 stars,$27397995
42418,American Forest Foundation, 2000 M Street NW,http://www.forestfoundation.org/,4 stars,$6020050
42420,Marian House, 949 Gorsuch Avenue,http://www.marianhouse.org,4 stars,$2799842
42424,Jewish Foundation for Group Homes, 1500 East Jefferson Street,http://www.jfgh.org,4 stars,$11641015
42425,Public Citizen Foundation, 1600 20th Street NW,http://www.citizen.org/,4 stars,$10782633
42431,The Washington Institute for Near East Policy, 1828 L Street NW,http://www.washingtoninstitute.org,4 stars,$9732737
42436,Center for International Policy, 2000 M Street NW,http://www.ciponline.org,4 stars,$7984209
42438,INMED Partnerships for Children, 20110 Ashbrook Place,http://www.inmed.org,4 stars,$37392612
42439,American Bird Conservancy, P.O. Box 249,http://www.abcbirds.org,4 stars,$8736690
42441,India Development and Relief Fund, 5821 Mossrock Drive,http://www.idrf.org,4 stars,$1144094
42453,Alley Cat Allies, 7920 Norfolk Avenue,http://www.alleycat.org,4 stars,$7227086
42454,Institute for Justice, 901 North Glebe Road,http://www.ij.org,4 stars,$18928667
42468,Forest Trends, 1203 19th Street NW,http://www.forest-trends.org,4 stars,$9988061
42478,Middle East Institute, 1761 N Street NW,http://www.mideasti.org,4 stars,$4100156
42483,The Alumni Association of the University of Virginia, 211 Emmet Street S,,4 stars,$57323390
42485,Richmond SPCA, 2519 Hermitage Road,http://www.richmondspca.org,4 stars,$5876555
42487,George Washington's Mount Vernon, 3200 Mount Vernon Memorial Highway,,4 stars,$39302758
42488,Hampton Roads Community Foundation, 101 West Main Street,http://www.hamptonroadscf.org/,4 stars,$22599594
42492,FeedMore, 1415 Rhoadmiller Street,http://www.feedmore.org,4 stars,$43921285
42493,The Society of St. Andrew, 3383 Sweet Hollow Rd.,http://www.endhunger.org,4 stars,$15839169
42496,International Justice Mission, P.O. Box 58147,http://www.ijm.org,4 stars,$36143338
42505,North Carolina Aquarium Society, 3125 Poplarwood Court,http://www.ncaquariums.com,4 stars,$6876665
42511,ETV Endowment of South Carolina, 401 East Kennedy Street,http://www.myetv.org/support/endowment/index.cfm,4 stars,$7212589
42512,Harvest Hope Food Bank, 2220 Shop Road,,4 stars,$45882871
42522,North Carolina Veterinary Medical Foundation, 4700 Hillsborough Street,http://www.cvm.ncsu.edu/ncvmf/ncvmf.html,4 stars,$3635609
42526,Golden Harvest Food Bank, 3310 Commerce Drive,http://www.goldenharvest.org,4 stars,$31431905
42529,MANNA FoodBank, 627 Swannanoa River Road,http://www.mannafoodbank.org,4 stars,$16620941
42543,MUST, 1407 Cobb Parkway N,,4 stars,$7828838
42547,United Nations Foundation, 1800 Massachusetts Avenue NW,,4 stars,$134808629
42553,United Way of Broward County, 1300 South Andrews Avenue,http://www.unitedwaybroward.org/,4 stars,$13722438
42556,United Way of Northeast Florida, 1301 Riverplace Boulevard Suite 400,http://www.unitedwaynefl.org,4 stars,$26378859
42560,Humane Society of Tampa Bay, 3607 North Armenia Avenue,http://www.humanesocietytampa.org,4 stars,$5817181
42561,United Way Suncoast, 5201 West Kennedy Boulevard,http://www.unitedwaysuncoast.org/,4 stars,$28035144
42565,Jewish Federation of Broward County, 5890 South Pine Island Road,http://www.jewishbroward.org/,4 stars,$10210356
42572,Metropolitan Ministries, 2002 North Florida Avenue,http://www.metromin.org/,4 stars,$19928603
42586,New World Symphony, 500 17th Street,http://www.nws.edu,4 stars,$14481767
42587,Hillsborough Education Foundation, 2306 N. Howard Ave.,http://www.educationfoundation.com,4 stars,$5633401
42590,Heart to Honduras, 1180 Wesley Avenue,,4 stars,$1419761
42595,The Community Foundation for Northeast Florida, 245 Riverside Ave,http://www.jaxcf.org/,4 stars,$106777966
42608,FiftyForward, 174 Rains Avenue,http://fiftyforward.org/,4 stars,$5174496
42613,Second Harvest Food Bank of Middle Tennessee, 331 Great Circle Road,http://www.secondharvestmidtn.org/,4 stars,$70139307
42615,Community Foundation of Middle Tennessee, 3833 Cleghorn Avenue,http://www.cfmt.org/,4 stars,$41260889
42616,Healing Hands International, 455 McNally Drive,http://www.hhi.org/,4 stars,$3323893
42618,United Cerebral Palsy of Greater Birmingham, 100 Oslo Circle,http://www.ucpbham.com,4 stars,$9088933
42622,Baptist Medical & Dental Mission International, 11 Plaza Drive,http://www.bmdmi.org,4 stars,$14003008
42624,Miami Foundation, 200 South Biscayne Boulevard,http://miamifoundation.org,4 stars,$27897432
42628,Fondos Unidos de Puerto Rico, P.O. Box 191914,http://www.fondosunidos.org,4 stars,$8740829
42636,Tony La Russa's Animal Rescue Foundation, 2890 Mitchell Drive,,4 stars,$8076961
42643,The Greater New Orleans Foundation, 1055 St. Charles Avenue,http://www.gnof.org/,4 stars,$47778373
42646,Second Harvest Food Bank of Greater New Orleans and Acadiana, 700 Edwards Avenue,http://www.no-hunger.org/,4 stars,$49044107
42647,Sci-Port, 820 Clyde Fant Parkway,http://www.sciport.org,4 stars,$3680868
42650,Baton Rouge Area Foundation, 402 North Fourth Street,http://www.braf.org,4 stars,$28581419
42651,United Way of Central Oklahoma, 1444 Northwest 28th Street,http://www.unitedwayokc.org/,4 stars,$23322649
42656,Methodist Children's Home, 1111 Herring Avenue,http://www.methodistchildrenshome.org,4 stars,$33991469
42661,Houston Humane Society, 14700 Almeda Road,,4 stars,$6123320
42662,Amigos de las Américas, 5618 Star Lane,http://www.amigoslink.org,4 stars,$4125996
42664,Houston Zoo, 6200 Hermann Park Drive,,4 stars,$52333094
42673,Houston Food Bank, 535 Portwall,http://www.houstonfoodbank.org/,4 stars,$136676783
42675,Military Community Youth Ministries, 540 North Cascade Avenue,,4 stars,$4090067
42681,CHOICE Humanitarian, 7879 South 1530 West,http://choicehumanitarian.org,4 stars,$2265683
42685,Texas Parks and Wildlife Foundation, 2914 Swiss Ave,http://www.tpwf.org/,4 stars,$3738530
42690,Jewish Federation of Greater Dallas, 7800 Northaven Road,http://www.jewishdallas.org/,4 stars,$9699456
42693,Operation Kindness, 3201 Earhart Drive,http://www.operationkindness.org/,4 stars,$4950795
42695,Resource Center, 2701 Reagan Street,,4 stars,$6441748
42698,Community Foundation of North Texas, 306 West Seventh Street,http://www.cfntx.org,4 stars,$20892721
42699,International Rhino Foundation, 201 Main Street,http://www.rhinos.org,4 stars,$2615643
42700,Medical Ministry International, 400 North Allen Drive,,4 stars,$5765444
42708,Boy Scouts of America Sam Houston Area Council, 2225 North Loop W,,4 stars,$18045390
42710,The Kinkaid School, 201 Kinkaid School Drive,http://www.kinkaid.org,4 stars,$45789246
42715,FOOD Share, 4156 Southbank Road,http://www.foodshare.com,4 stars,$20843743
42726,Cheyenne Mountain Zoo, 4250 Cheyenne Mountain Zoo Road,http://www.cmzoo.org,4 stars,$9668858
42727,Humane Society of the Pikes Peak Region, 610 Abbott Lane,http://www.hsppr.org,4 stars,$10578428
42736,MaxFund, 1025 Galapago Street,http://www.maxfund.org,4 stars,$3166111
42742,The Denver Foundation, 55 Madison Street,http://www.denverfoundation.org,4 stars,$61276740
42744,Animal Humane New Mexico, 615 Virginia St. SE,http://www.animalhumanenm.org,4 stars,$6648162
42749,Grand Canyon Trust, 2601 North Fort Valley Road,http://www.grandcanyontrust.org,4 stars,$4885574
42756,Children's Miracle Network Hospitals, 205 West 700 South,http://www.cmnhospitals.org,4 stars,$33977438
42760,Humane Society for Tacoma and Pierce County, 2608 Center Street,http://www.thehumanesociety.org,4 stars,$4898906
42764,International Needs USA (IN Network USA), 5570 32nd Ave,http://www.innetworkusa.org/,4 stars,$2507741
42780,United Way of the Columbia-Willamette, 619 Southwest Eleventh Avenue,http://www.unitedway-pdx.org,4 stars,$23554002
42781,Dogs for the Deaf, 10175 Wheeler Road,http://www.dogsforthedeaf.org,4 stars,$3178780
42782,Wilderness Inquiry, 808 Fourteenth Avenue SE,http://www.wildernessinquiry.org,4 stars,$2419785
42788,World Forestry Center, 4033 Southwest Canyon Road,http://www.worldforestry.org,4 stars,$2364685
42791,Masonic Homes of California, 1111 California Street,http://www.masonichome.org/,4 stars,$34645571
42792,St. Vincent de Paul Society of Marin County, 820 B Street,,4 stars,$3745964
42793,Sacramento SPCA, 6201 Florin-Perkins Road,http://www.sspca.org/,4 stars,$6841728
42794,Valley Christian Schools, 100 Skyway Drive,http://www.vcs.net,4 stars,$40405941
42803,Food Bank of Contra Costa and Solano, P.O. Box 6324,http://www.foodbankccs.org/,4 stars,$51630041
42814,Southern Utah Wilderness Alliance, 425 East 100 South,http://www.suwa.org,4 stars,$2257622
42815,Pesticide Action Network North America, 1611 Telegraph Avenue,http://www.panna.org/,4 stars,$2946088
42818,Alameda County Community Food Bank, 7900 Edgewater Drive,,4 stars,$52627450
42820,Performing Animal Welfare Society, P.O. Box 849,http://www.pawsweb.org,4 stars,$4044355
42823,Yerba Buena Center for the Arts, 701 Mission Street,http://www.ybca.org,4 stars,$14276402
42824,World Affairs Council of Northern California, 312 Sutter Street,http://www.worldaffairs.org/,4 stars,$4438830
42832,Rose Foundation for Communities and the Environment, 1970 Broadway,http://www.rosefdn.org,4 stars,$5643097
42838,The Sierra Club Foundation, 85 Second Street,http://www.sierraclubfoundation.org,4 stars,$47618045
42843,Goodwill of Orange County, 410 North Fairview Street,http://www.ocgoodwill.org/,4 stars,$62539271
42846,San Diego Humane Society and SPCA, 5500 Gaines Street,http://www.sdhumane.org,4 stars,$17776734
42847,St. Anne's, 155 North Occidental Boulevard,http://www.stannes.org,4 stars,$14622513
42849,Huntington Medical Research Institutes, 734 Fairmount Avenue,http://www.hmri.org,4 stars,$7483344
42852,Santa Barbara Foundation, 1111 Chapala Street,http://www.sbfoundation.org/,4 stars,$23635344
42853,La Jolla Playhouse, 2910 La Jolla Village Drive,,4 stars,$14614886
42855,California Science Center Foundation, 700 Exposition Park Drive,http://www.casciencectr.org,4 stars,$43762219
42859,Jewish Community Foundation of San Diego, 4950 Murphy Canyon Road,http://www.jcfsandiego.org/,4 stars,$98783410
42860,Saban Community Clinic, 8405 Beverly Boulevard,http://www.sabancommunityclinic.org/,4 stars,$15451687
42862,Venice Family Clinic, 604 Rose Avenue,http://www.venicefamilyclinic.org,4 stars,$36380464
42864,KOCE-TV, P.O Box 25113,http://www.pbssocal.org/,4 stars,$12540420
42866,Archaeological Conservancy, 5301 Central Avenue NE,http://www.americanarchaeology.com,4 stars,$3784290
42877,Grace to You, 28001 Harrison Parkway,,4 stars,$16978628
42883,Priority-1, P.O. Box 486,http://www.priority-1.org,4 stars,$3255819
42886,Lifesavers Wild Horse Rescue, 23809 East Avenue J,http://www.wildhorserescue.org/,4 stars,$2611950
42890,Asian Access, 17100 Pioneer Blvd,,4 stars,$4997696
42895,Aloha United Way, 200 North Vineyard Boulevard,http://www.auw.org,4 stars,$16294229
42900,Big Brothers Big Sisters of Massachusetts Bay, 75 Federal Street,http://www.bbbsmb.org/,4 stars,$7654543
42904,Girls Inc., 120 Wall Street,http://www.girlsinc.org/,4 stars,$8521158
42905,Children's Tumor Foundation, 120,http://www.ctf.org/,4 stars,$9542643
42907,The V Foundation, 106 Towerview Court,http://www.jimmyv.org,4 stars,$17794856
42909,Fisher Center for Alzheimer's Research Foundation, 110 East 42nd Street 16th Floor,http://www.alzinfo.org,4 stars,$3669922
42912,SAT-7, P.O. Box 2770,http://www.sat7usa.org/,4 stars,$10527495
42916,Toledo Northwestern Ohio Food Bank Inc., 24 East Woodruff Avenue,http://www.toledofoodbank.org/,4 stars,$13935100
42918,Community Foundation for Muskegon County, 425 West Western Avenue,http://www.cffmc.org/,4 stars,$13988526
42920,InFaith Community Foundation, 625 Fourth Avenue South,http://www.InFaithFound.org,4 stars,$30921242
42923,HelpHOPELive, 2 Radnor Corporate Center Suite 100,http://www.helphopelive.org/,4 stars,$10868572
42924,Fernbank Museum of Natural History, 767 Clifton Road NE,http://www.fernbankmuseum.org/,4 stars,$9474472
42925,Catholic Charities Diocese of Venice Inc., P.O. Box 2116,http://www.catholiccharitiesdov.org,4 stars,$8542673
42927,Catholic Charities of Spokane, 12 East 5th Avenue,,4 stars,$7154911
42931,International Myeloma Foundation, 12650 Riverside Drive,http://www.myeloma.org,4 stars,$8687482
42940,West Point Association of Graduates, 698 Mills Road,http://www.westpointaog.org,4 stars,$62315046
42942,God's Love We Deliver, 630 Flushing Avenue 7th Floor,http://www.godslovewedeliver.org/,4 stars,$12264980
42954,Mount Desert Island Biological Laboratory, 17 Star Point Road,,4 stars,$11470051
42955,Gulf of Maine Research Institute, 350 Commercial Street,http://www.gmri.org/,4 stars,$7739982
42958,New Hampshire SPCA, 104 Portsmouth Avenue,,4 stars,$2335025
42964,Boys & Girls Clubs of Boston, 50 Congress Street,http://www.bgcb.org,4 stars,$20377544
42966,The Institute of Contemporary Art, 100 Northern Avenue,http://www.icaboston.org/,4 stars,$13483294
42967,Historic New England, 141 Cambridge Street,http://www.historicnewengland.org,4 stars,$14877715
42970,Union of Concerned Scientists, Two Brattle Square,http://www.ucsusa.org/,4 stars,$26806462
42971,The Provincetown Center for Coastal Studies, 115 Bradford Street,http://www.coastalstudies.org/,4 stars,$2522288
42977,Berkshire Humane Society, 214 Barker Road,http://www.berkshirehumane.org,4 stars,$1026758
42982,Sabin Vaccine Institute, 2000 Pennsylvania Avenue NW,http://www.sabin.org,4 stars,$25346273
42983,United Palestinian Appeal Inc., 1330 New Hampshire Avenue NW,http://www.helpupa.org,4 stars,$3698094
42984,Make-A-Wish Foundation of Metro New York and Western New York, 1111 Marcus Avenue,http://metrony.wish.org/,4 stars,$10794164
42986,Boys Town Jerusalem Foundation of America, One Penn Plaza,http://www.boystownjerusalem.org/,4 stars,$4608974
42991,Humane Society of New York, 306 East 59th Street,http://www.humanesocietyny.org/,4 stars,$6072820
42995,Japan Society, 333 East 47th Street,http://www.japansociety.org,4 stars,$20463218
43000,Robert F. Kennedy Center for Justice & Human Rights, 1300 19th Street NW,http://www.rfkcenter.org/,4 stars,$7720760
43003,GrowNYC, 51 Chambers Street,http://www.grownyc.org,4 stars,$8842456
43004,WhyHunger, 505 Eighth Avenue,http://www.whyhunger.org/,4 stars,$3003131
43005,New York City Center, 131 West 55th Street,http://www.nycitycenter.org,4 stars,$24717876
43006,Little Sisters of the Assumption Family Health Service, 333 East 115th Street,http://www.littlesistersfamily.org,4 stars,$5070513
43013,Abraham Joshua Heschel School, 270 West 89th Street,http://www.heschel.org,4 stars,$36792784
43023,Equality Now, P.O. Box 20646,http://www.equalitynow.org/,4 stars,$5859923
43026,The Battery Conservancy, One Whitehall Street,http://www.thebattery.org/,4 stars,$3670933
43044,Monmouth County SPCA, 260 Wall Street,http://www.monmouthcountyspca.org/,4 stars,$3666043
43058,YouthBuild USA, 58 Day Street,http://www.youthbuild.org,4 stars,$35578876
43066,Pennsylvania Ballet, 1819 JFK Boulevard,http://www.paballet.org/,4 stars,$13471556
43071,Beyond Borders, 5016 Connecticut Ave NW,,4 stars,$1440231
43073,Texas State Aquarium, 2710 North Shoreline Boulevard,http://www.texasstateaquarium.org,4 stars,$14650414
43077,SOME, 71 'O' Street NW,http://www.some.org/,4 stars,$26596433
43080,ULI Foundation, 1025 Thomas Jefferson Street NW,http://foundation.uli.org,4 stars,$6995207
43085,Prevent Child Abuse America, 228 South Wabash,http://www.preventchildabuse.org,4 stars,$2803139
43093,Society for the Improvement of Conditions for Stray Animals, 2600 Wilmington Pike,http://www.sicsa.org/,4 stars,$1069730
43100,Pioneer Bible Translators, 7255 West Camp Wisdom Road,,4 stars,$8289210
43104,Animal Rescue League Shelter and Wildlife Center, 6620 Hamilton Avenue,http://www.animalrescue.org,4 stars,$4587407
43105,Animal Friends, Caryl Gates Gluck Resource Center,http://www.thinkingoutsidethecage.org/,4 stars,$4738973
43106,Senator John Heinz History Center- Historical Society of Western Pennsylvania, 1212 Smallman Street,http://www.heinzhistorycenter.org,4 stars,$8715416
43107,Independent Catholic Foundation for the Diocese of Altoona-Johnstown, 320 Frankstown Road,http://independentcatholicfoundation.org/,4 stars,$2796123
43109,Cincinnati Art Museum, 953 Eden Park Drive,http://www.cincinnatiartmuseum.org,4 stars,$17426631
43110,Catholic Charities Southwestern Ohio, 100 East Eighth Street,http://catholiccharitiesswo.org/,4 stars,$14404383
43111,Humane Society of Greater Dayton, 1661 Nicholas Road,http://www.humanesocietydayton.org/,4 stars,$1377439
43114,U.S. Sportsmen's Alliance Foundation, 801 Kingsmill Parkway,http://www.ussportsmen.org,4 stars,$2587512
43119,COSI Center of Science and Industry, 333 West Broad Street,http://www.cosi.org,4 stars,$17791924
43128,Cleveland Museum of Natural History, One Wade Oval Drive,http://www.cmnh.org/,4 stars,$8286660
43131,National Multiple Sclerosis Society Ohio Buckeye Chapter, 6155 Rockside Road,http://www.nationalmssociety.org/chapters/OHA/index.aspx,4 stars,$3259174
43133,Akron Community Foundation, 345 West Cedar Street,http://www.akroncf.org/Home.aspx,4 stars,$14550294
43140,International Child Care, 240 W. Michigan Avenue,http://us.internationalchildcare.org/,4 stars,$814849
43149,Breakthrough Urban Ministries, 402 N. St. Louis Avenue,,4 stars,$5724650
43151,PAWS Chicago, 1997 N. Clybourn Ave.,http://www.pawschicago.org,4 stars,$7609950
43154,Leader Dogs for the Blind, 1039 South Rochester Road,http://www.leaderdog.org/,4 stars,$16138510
43155,Michigan Anti-Cruelty Society, 13569 Joseph Campau Street,http://www.macsshelter.org/,4 stars,$1675561
43156,Humane Society of Huron Valley, 3100 Cherry Hill Road,http://hshv.org/,4 stars,$4421882
43162,Partners Worldwide, 6139 Tahoe Drive SE,http://www.partnersworldwide.org/,4 stars,$4792805
43163,John Ball Zoo, 1300 West Fulton,http://www.jbzoo.org,4 stars,$2580645
43179,Corporate Accountability International, 10 Milk Street,http://www.stopcorporateabuse.org,4 stars,$5699080
43188,MERS Missouri Goodwill Industries, 1727 Locust Street,http://mersgoodwill.org,4 stars,$136711918
43201,Marine Mammal Center, 2000 Bunker Road,http://www.tmmc.org/,4 stars,$7045627
43210,Planned Parenthood of Maryland, 330 North Howard Street,http://www.plannedparenthood.org/maryland/,4 stars,$10008644
43212,CENTERSTAGE, 700 North Calvert Street,http://www.centerstage.org/,4 stars,$7083886
43222,The Richard Nixon Foundation, 18001 Yorba Linda Boulevard,http://nixonfoundation.org/,4 stars,$5965521
43224,National Council on US-Arab Relations, 1730 M Street NW,http://ncusar.org/,4 stars,$1707614
43225,Scleroderma Foundation, 300 Rosewood Drive,http://www.scleroderma.org/,4 stars,$4550345
43228,Equal Justice Works, 1730 M St. NW,http://www.equaljusticeworks.org/,4 stars,$10558458
43229,Human Rights Campaign Foundation, 1640 Rhode Island Avenue NW,http://www.hrc.org/about_us/hrc-foundation.asp,4 stars,$13013055
43233,Wildlife Habitat Council, 8737 Colesville Road,http://www.wildlifehc.org,4 stars,$2727320
